,ExpermientName,Subject,Session,StartTime,CurrentTime,Step,Block,Scenario,TimeInCondition,Cue,Startle,Shock,FearRating,CueStart,CueEnd,InstructionScreenNum,HabituationNumShockType,VAS_score,VAS_type,VAS_RT,ExperimentName,ShockType,ScenarioIndex,HabituationNum,Section
0,,123,1,1779538379.9838479,282.95,Game,1,Predictable,111.69,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,282.97,Game,1,Predictable,111.71,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,282.99,Game,1,Predictable,111.73,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.01,Game,1,Predictable,111.75,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.03,Game,1,Predictable,111.77,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.05,Game,1,Predictable,111.79,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.07,Game,1,Predictable,111.81,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.09,Game,1,Predictable,111.83,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.1,Game,1,Predictable,111.85,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.12,Game,1,Predictable,111.87,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.14,Game,1,Predictable,111.89,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.16,Game,1,Predictable,111.91,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.18,Game,1,Predictable,111.93,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.2,Game,1,Predictable,111.95,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.22,Game,1,Predictable,111.97,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.24,Game,1,Predictable,111.99,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.26,Game,1,Predictable,112.01,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.28,Game,1,Predictable,112.03,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.3,Game,1,Predictable,112.05,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.32,Game,1,Predictable,112.07,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.34,Game,1,Predictable,112.09,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.36,Game,1,Predictable,112.11,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.38,Game,1,Predictable,112.13,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.4,Game,1,Predictable,112.15,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.42,Game,1,Predictable,112.17,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.44,Game,1,Predictable,112.19,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.46,Game,1,Predictable,112.21,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.48,Game,1,Predictable,112.23,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.5,Game,1,Predictable,112.25,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.52,Game,1,Predictable,112.26,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.54,Game,1,Predictable,112.28,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.56,Game,1,Predictable,112.3,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.58,Game,1,Predictable,112.32,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.6,Game,1,Predictable,112.34,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.62,Game,1,Predictable,112.36,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.64,Game,1,Predictable,112.38,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.66,Game,1,Predictable,112.4,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.68,Game,1,Predictable,112.42,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.7,Game,1,Predictable,112.44,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.72,Game,1,Predictable,112.46,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.73,Game,1,Predictable,112.48,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.75,Game,1,Predictable,112.5,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.77,Game,1,Predictable,112.52,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.79,Game,1,Predictable,112.54,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.81,Game,1,Predictable,112.56,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.83,Game,1,Predictable,112.58,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.85,Game,1,Predictable,112.6,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.87,Game,1,Predictable,112.62,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.89,Game,1,Predictable,112.64,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.91,Game,1,Predictable,112.66,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.93,Game,1,Predictable,112.68,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.95,Game,1,Predictable,112.7,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.97,Game,1,Predictable,112.72,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,283.99,Game,1,Predictable,112.74,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.01,Game,1,Predictable,112.76,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.04,Game,1,Predictable,112.78,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.07,Game,1,Predictable,112.81,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.09,Game,1,Predictable,112.84,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.12,Game,1,Predictable,112.86,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.14,Game,1,Predictable,112.89,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.17,Game,1,Predictable,112.91,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.19,Game,1,Predictable,112.94,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.21,Game,1,Predictable,112.96,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.24,Game,1,Predictable,112.98,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.26,Game,1,Predictable,113.0,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.28,Game,1,Predictable,113.03,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.31,Game,1,Predictable,113.05,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.34,Game,1,Predictable,113.08,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.36,Game,1,Predictable,113.11,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.39,Game,1,Predictable,113.13,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.41,Game,1,Predictable,113.15,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.43,Game,1,Predictable,113.18,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.45,Game,1,Predictable,113.2,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.48,Game,1,Predictable,113.22,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.5,Game,1,Predictable,113.24,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.52,Game,1,Predictable,113.27,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.55,Game,1,Predictable,113.29,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.57,Game,1,Predictable,113.32,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.59,Game,1,Predictable,113.34,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.62,Game,1,Predictable,113.36,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.64,Game,1,Predictable,113.38,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.66,Game,1,Predictable,113.41,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.68,Game,1,Predictable,113.43,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.71,Game,1,Predictable,113.45,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.73,Game,1,Predictable,113.47,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.75,Game,1,Predictable,113.49,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.77,Game,1,Predictable,113.51,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.79,Game,1,Predictable,113.53,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.81,Game,1,Predictable,113.56,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.83,Game,1,Predictable,113.58,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.85,Game,1,Predictable,113.6,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.87,Game,1,Predictable,113.62,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.89,Game,1,Predictable,113.64,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.91,Game,1,Predictable,113.66,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.93,Game,1,Predictable,113.68,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.95,Game,1,Predictable,113.7,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,284.98,Game,1,Predictable,113.72,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.0,Game,1,Predictable,113.74,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.02,Game,1,Predictable,113.77,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.04,Game,1,Predictable,113.79,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.06,Game,1,Predictable,113.81,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.08,Game,1,Predictable,113.83,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.11,Game,1,Predictable,113.85,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.13,Game,1,Predictable,113.87,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.15,Game,1,Predictable,113.89,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.17,Game,1,Predictable,113.91,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.19,Game,1,Predictable,113.93,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.21,Game,1,Predictable,113.95,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.23,Game,1,Predictable,113.97,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.25,Game,1,Predictable,113.99,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.27,Game,1,Predictable,114.01,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.29,Game,1,Predictable,114.03,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.31,Game,1,Predictable,114.05,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.33,Game,1,Predictable,114.07,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.35,Game,1,Predictable,114.09,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.36,Game,1,Predictable,114.11,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.39,Game,1,Predictable,114.13,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.41,Game,1,Predictable,114.15,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.43,Game,1,Predictable,114.17,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.45,Game,1,Predictable,114.19,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.47,Game,1,Predictable,114.21,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.49,Game,1,Predictable,114.23,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.51,Game,1,Predictable,114.25,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.53,Game,1,Predictable,114.27,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.55,Game,1,Predictable,114.29,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.57,Game,1,Predictable,114.31,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.59,Game,1,Predictable,114.33,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.61,Game,1,Predictable,114.35,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.63,Game,1,Predictable,114.37,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.65,Game,1,Predictable,114.39,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.67,Game,1,Predictable,114.41,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.69,Game,1,Predictable,114.43,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.71,Game,1,Predictable,114.45,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.73,Game,1,Predictable,114.47,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.75,Game,1,Predictable,114.49,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.77,Game,1,Predictable,114.52,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.8,Game,1,Predictable,114.54,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.82,Game,1,Predictable,114.56,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.84,Game,1,Predictable,114.59,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.87,Game,1,Predictable,114.61,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.89,Game,1,Predictable,114.63,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.91,Game,1,Predictable,114.66,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.94,Game,1,Predictable,114.68,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.96,Game,1,Predictable,114.7,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,285.98,Game,1,Predictable,114.73,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,286.0,Game,1,Predictable,114.75,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,286.03,Game,1,Predictable,114.77,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,286.05,Game,1,Predictable,114.8,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,286.07,Game,1,Predictable,114.82,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,286.1,Game,1,Predictable,114.84,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,286.12,Game,1,Predictable,114.86,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,286.14,Game,1,Predictable,114.89,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,286.16,Game,1,Predictable,114.91,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,286.19,Game,1,Predictable,114.93,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,286.21,Game,1,Predictable,114.95,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,286.23,Game,1,Predictable,114.98,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,286.26,Game,1,Predictable,115.0,1,,,2,103.11,,,,,,,Fort,Sound,120.0,,
0,,123,1,1779538379.9838479,286.38,Game,1,Predictable,115.13,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,286.44,Game,1,Predictable,115.13,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,286.46,Game,1,Predictable,115.21,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,286.48,Game,1,Predictable,115.23,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,286.51,Game,1,Predictable,115.25,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,286.53,Game,1,Predictable,115.28,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,286.56,Game,1,Predictable,115.3,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,286.58,Game,1,Predictable,115.32,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,286.6,Game,1,Predictable,115.35,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,286.62,Game,1,Predictable,115.37,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,286.65,Game,1,Predictable,115.39,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,286.67,Game,1,Predictable,115.41,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,286.69,Game,1,Predictable,115.43,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,286.71,Game,1,Predictable,115.46,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,286.73,Game,1,Predictable,115.48,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,286.76,Game,1,Predictable,115.5,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,286.78,Game,1,Predictable,115.52,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,286.8,Game,1,Predictable,115.54,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,286.82,Game,1,Predictable,115.57,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,286.84,Game,1,Predictable,115.59,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,286.86,Game,1,Predictable,115.61,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,286.89,Game,1,Predictable,115.63,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,286.91,Game,1,Predictable,115.65,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,286.93,Game,1,Predictable,115.67,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,286.95,Game,1,Predictable,115.7,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,286.98,Game,1,Predictable,115.72,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.0,Game,1,Predictable,115.74,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.02,Game,1,Predictable,115.77,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.05,Game,1,Predictable,115.79,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.07,Game,1,Predictable,115.81,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.09,Game,1,Predictable,115.84,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.11,Game,1,Predictable,115.86,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.14,Game,1,Predictable,115.88,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.16,Game,1,Predictable,115.91,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.18,Game,1,Predictable,115.93,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.21,Game,1,Predictable,115.95,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.23,Game,1,Predictable,115.97,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.25,Game,1,Predictable,116.0,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.28,Game,1,Predictable,116.02,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.3,Game,1,Predictable,116.04,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.32,Game,1,Predictable,116.07,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.34,Game,1,Predictable,116.09,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.37,Game,1,Predictable,116.11,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.39,Game,1,Predictable,116.14,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.41,Game,1,Predictable,116.16,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.44,Game,1,Predictable,116.18,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.46,Game,1,Predictable,116.2,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.48,Game,1,Predictable,116.23,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.51,Game,1,Predictable,116.25,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.53,Game,1,Predictable,116.27,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.55,Game,1,Predictable,116.3,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.57,Game,1,Predictable,116.32,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.6,Game,1,Predictable,116.34,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.62,Game,1,Predictable,116.36,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.64,Game,1,Predictable,116.39,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.66,Game,1,Predictable,116.41,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.69,Game,1,Predictable,116.43,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.71,Game,1,Predictable,116.45,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.73,Game,1,Predictable,116.47,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.75,Game,1,Predictable,116.5,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.77,Game,1,Predictable,116.52,0,,,2,,,,,,,,Fort,Sound,130.0,,
0,,123,1,1779538379.9838479,287.79,Game,1,Predictable,116.54,0,,,2,,,,,,,,Fort,Sound,130.0,,
