,Time,ExpermientName,Subject,StartTime,CurrentTime,Section,Session,Round,Subtrial,ScenarioIndex,Reward_magnitude,Punishment_magnitude,DistanceAtStart,DistanceFromDoor_SubTrial,CurrentDistance,Distance_max,Distance_min,Distance_lock,RoundStartTime,DoorAction_RT,Door_opened,DoorStatus,Door_outcome,DidWin,Door_anticipation_time,ITI_duration,Total_coins,VASQuestionNumber,VAS_score,VAS_type,VAS_RT,Q_type,Q_score,Q_RT,ExperimentName
0,,,,1712674253.49323,16.04,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.05,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.07,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.08,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.1,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.11,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.13,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.15,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.16,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.18,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.19,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.21,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.22,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.24,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.26,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.27,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.29,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.3,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.32,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.33,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.35,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.36,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.38,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.4,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.41,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.43,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.44,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.46,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.47,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.49,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.51,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.52,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.54,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.55,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.57,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.58,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.6,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.62,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.63,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.65,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.66,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.68,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.7,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.71,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.73,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.74,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.76,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.77,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.79,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.81,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.82,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.84,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.85,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.87,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.89,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.9,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.92,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.93,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.95,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.97,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,16.98,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.0,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.01,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.03,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.05,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.06,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.08,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.1,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.11,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.13,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.14,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.16,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.18,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.19,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.21,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.23,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.24,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.26,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.28,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.29,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.31,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.32,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.34,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.36,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.37,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.39,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.41,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.42,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.44,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.46,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.47,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.49,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.51,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.52,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.54,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.56,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.57,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.59,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.61,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.62,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.64,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.66,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.67,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.69,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.71,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.72,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.74,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.76,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.77,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.79,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.81,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.83,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.84,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.86,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.88,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.89,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.91,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.93,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.94,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.96,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,17.98,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.0,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.01,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.03,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.05,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.06,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.08,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.1,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.12,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.13,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.15,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.17,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.19,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.2,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.22,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.24,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.25,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.27,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.29,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.31,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.32,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.34,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.36,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.38,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.39,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.41,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.43,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.45,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.47,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.48,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.5,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.52,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.54,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.55,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.57,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.59,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.61,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.63,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.64,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.66,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.68,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.7,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.71,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.73,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.75,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.77,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.79,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.8,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.82,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.84,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.86,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.87,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.89,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.91,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.93,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.95,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.97,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,18.98,Instructions,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.02,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.04,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.06,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.07,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.09,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.11,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.13,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.15,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.16,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.18,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.2,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.22,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.24,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.26,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.27,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.29,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.31,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.33,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.35,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.37,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.38,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.4,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.42,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.44,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.46,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.48,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.49,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.51,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.53,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.55,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.57,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.59,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.6,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.62,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.64,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.66,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.68,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.7,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.72,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.73,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.75,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.77,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.79,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.81,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.83,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.85,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.87,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.88,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.9,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.92,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.94,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.96,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,19.98,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,20.0,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,20.02,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,20.03,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,20.05,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,20.07,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,20.09,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,20.11,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,20.13,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,20.15,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,20.17,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,20.19,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,20.21,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,20.22,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
0,,,,1712674253.49323,20.24,Instructions,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Doors
